"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"India","1991","Urban","Both Sexes","33","Census - de facto - complete tabulation","Final figure, complete","1996","1461758","3"
"India","1991","Urban","Both Sexes","34","Census - de facto - complete tabulation","Final figure, complete","1996","1435256","3"
"India","1991","Urban","Both Sexes","35","Census - de facto - complete tabulation","Final figure, complete","1996","8226686","3"
"India","1991","Urban","Both Sexes","35 - 39","Census - de facto - complete tabulation","Final figure, complete","1996","14971297","3"
"India","1991","Urban","Both Sexes","36","Census - de facto - complete tabulation","Final figure, complete","1996","1911551","3"
"India","1991","Urban","Both Sexes","37","Census - de facto - complete tabulation","Final figure, complete","1996","1236519","3"
"India","1991","Urban","Both Sexes","38","Census - de facto - complete tabulation","Final figure, complete","1996","2762701","3"
"India","1991","Urban","Both Sexes","39","Census - de facto - complete tabulation","Final figure, complete","1996","833840","3"
"India","1991","Urban","Both Sexes","40","Census - de facto - complete tabulation","Final figure, complete","1996","7383202","3"
"India","1991","Urban","Both Sexes","40 - 44","Census - de facto - complete tabulation","Final figure, complete","1996","11621670","3"
"India","1991","Urban","Both Sexes","41","Census - de facto - complete tabulation","Final figure, complete","1996","629390","3"
"India","1991","Urban","Both Sexes","42","Census - de facto - complete tabulation","Final figure, complete","1996","2081642","3"
"India","1991","Urban","Both Sexes","43","Census - de facto - complete tabulation","Final figure, complete","1996","834132","3"
"India","1991","Urban","Both Sexes","44","Census - de facto - complete tabulation","Final figure, complete","1996","693304","3"
"India","1991","Urban","Both Sexes","45","Census - de facto - complete tabulation","Final figure, complete","1996","5821841","3"
"India","1991","Urban","Both Sexes","45 - 49","Census - de facto - complete tabulation","Final figure, complete","1996","9448562","3"
"India","1991","Urban","Both Sexes","46","Census - de facto - complete tabulation","Final figure, complete","1996","863548","3"
"India","1991","Urban","Both Sexes","47","Census - de facto - complete tabulation","Final figure, complete","1996","738115","3"
"India","1991","Urban","Both Sexes","48","Census - de facto - complete tabulation","Final figure, complete","1996","1574905","3"
"India","1991","Urban","Both Sexes","49","Census - de facto - complete tabulation","Final figure, complete","1996","450153","3"
"India","1991","Urban","Both Sexes","50","Census - de facto - complete tabulation","Final figure, complete","1996","5052315","3"
"India","1991","Urban","Both Sexes","50 - 54","Census - de facto - complete tabulation","Final figure, complete","1996","7548268","3"
"India","1991","Urban","Both Sexes","51","Census - de facto - complete tabulation","Final figure, complete","1996","402616","3"
"India","1991","Urban","Both Sexes","52","Census - de facto - complete tabulation","Final figure, complete","1996","1108602","3"
"India","1991","Urban","Both Sexes","53","Census - de facto - complete tabulation","Final figure, complete","1996","479129","3"
"India","1991","Urban","Both Sexes","54","Census - de facto - complete tabulation","Final figure, complete","1996","505606","3"
"India","1991","Urban","Both Sexes","55","Census - de facto - complete tabulation","Final figure, complete","1996","3190902","3"
"India","1991","Urban","Both Sexes","55 - 59","Census - de facto - complete tabulation","Final figure, complete","1996","5209673","3"
"India","1991","Urban","Both Sexes","56","Census - de facto - complete tabulation","Final figure, complete","1996","580833","3"
"India","1991","Urban","Both Sexes","57","Census - de facto - complete tabulation","Final figure, complete","1996","380311","3"
"India","1991","Urban","Both Sexes","58","Census - de facto - complete tabulation","Final figure, complete","1996","804203","3"
"India","1991","Urban","Both Sexes","59","Census - de facto - complete tabulation","Final figure, complete","1996","253424","3"
"India","1991","Urban","Both Sexes","60","Census - de facto - complete tabulation","Final figure, complete","1996","3655514","3"
"India","1991","Urban","Both Sexes","60 - 64","Census - de facto - complete tabulation","Final figure, complete","1996","4931762","3"
"India","1991","Urban","Both Sexes","61","Census - de facto - complete tabulation","Final figure, complete","1996","215773","3"
"India","1991","Urban","Both Sexes","62","Census - de facto - complete tabulation","Final figure, complete","1996","565349","3"
"India","1991","Urban","Both Sexes","63","Census - de facto - complete tabulation","Final figure, complete","1996","266942","3"
"India","1991","Urban","Both Sexes","64","Census - de facto - complete tabulation","Final figure, complete","1996","228184","3"
"India","1991","Urban","Both Sexes","65","Census - de facto - complete tabulation","Final figure, complete","1996","2059427","3"
"India","1991","Urban","Both Sexes","65 - 69","Census - de facto - complete tabulation","Final figure, complete","1996","2888875","3"
"India","1991","Urban","Both Sexes","66","Census - de facto - complete tabulation","Final figure, complete","1996","206841","3"
"India","1991","Urban","Both Sexes","67","Census - de facto - complete tabulation","Final figure, complete","1996","190637","3"
"India","1991","Urban","Both Sexes","68","Census - de facto - complete tabulation","Final figure, complete","1996","322565","3"
"India","1991","Urban","Both Sexes","69","Census - de facto - complete tabulation","Final figure, complete","1996","109405","3"
"India","1991","Urban","Both Sexes","70","Census - de facto - complete tabulation","Final figure, complete","1996","1721783","3"
"India","1991","Urban","Both Sexes","70 - 74","Census - de facto - complete tabulation","Final figure, complete","1996","2237602","3"
"India","1991","Urban","Both Sexes","71","Census - de facto - complete tabulation","Final figure, complete","1996","88660","3"
"India","1991","Urban","Both Sexes","72","Census - de facto - complete tabulation","Final figure, complete","1996","232963","3"
"India","1991","Urban","Both Sexes","73","Census - de facto - complete tabulation","Final figure, complete","1996","99229","3"
"India","1991","Urban","Both Sexes","74","Census - de facto - complete tabulation","Final figure, complete","1996","94967","3"
"India","1991","Urban","Both Sexes","75","Census - de facto - complete tabulation","Final figure, complete","1996","663097","3"
"India","1991","Urban","Both Sexes","75 - 79","Census - de facto - complete tabulation","Final figure, complete","1996","949998","3"
"India","1991","Urban","Both Sexes","76","Census - de facto - complete tabulation","Final figure, complete","1996","93955","3"
"India","1991","Urban","Both Sexes","77","Census - de facto - complete tabulation","Final figure, complete","1996","54150","3"
"India","1991","Urban","Both Sexes","78","Census - de facto - complete tabulation","Final figure, complete","1996","105952","3"
"India","1991","Urban","Both Sexes","79","Census - de facto - complete tabulation","Final figure, complete","1996","32844","3"
"India","1991","Urban","Both Sexes","80","Census - de facto - complete tabulation","Final figure, complete","1996","644721","3"
"India","1991","Urban","Both Sexes","80 - 84","Census - de facto - complete tabulation","Final figure, complete","1996","832266","3"
"India","1991","Urban","Both Sexes","81","Census - de facto - complete tabulation","Final figure, complete","1996","49824","3"
"India","1991","Urban","Both Sexes","82","Census - de facto - complete tabulation","Final figure, complete","1996","74919","3"
"India","1991","Urban","Both Sexes","83","Census - de facto - complete tabulation","Final figure, complete","1996","32198","3"
"India","1991","Urban","Both Sexes","84","Census - de facto - complete tabulation","Final figure, complete","1996","30604","3"
"India","1991","Urban","Both Sexes","85","Census - de facto - complete tabulation","Final figure, complete","1996","197058","3"
